tweet_id,tweet_text,created_at,user_id,user_name,conversation_id,lang,is_reply,in_reply_to_username,in_reply_to_tweet_id,tweet_url,retweet_count,quote_count,reply_count,like_count,tweet_clean_text,intent
1.4738630495808922e+18,@BMW  Your dealer in #Medellin #Colombia @autogermanamini @autogermanabmw deceives its customers with prices in the showcase and then at the checkout they charge a different price. more than 100% difference. They are killing the brand. @bmwcolombia,Thu Dec 23 03:48:28 +0000 2021,215452454.0,mauriciofacio_,1.4738630495808922e+18,en,False,BMW,,https://x.com/mauriciofacio_/status/1473863049580892162,0,0,1,0,dealer medellin colombia deceives customers prices showcase checkout charge different price difference killing brand,
1.1079723732177674e+18,@BMWUSA very disappointed. Brand new 2019 X5. Paid for remote start and connected drive. Car hasn’t connected to server since it arrived at dealer. Multiple calls to BMW Assist. Apparently server problem since Jan?? Completely ridiculous. Expensive car. Why isn’t this fixed?,Tue Mar 19 11:49:33 +0000 2019,95802892.0,jdd68,1.1079723732177674e+18,en,False,BMWUSA,,https://x.com/jdd68/status/1107972373217767426,0,0,1,0,disappointed brand new x paid remote start connected drive car connected server arrived dealer multiple calls bmw assist apparently server problem jan completely ridiculous expensive car fixed,
9.41914450503852e+17,@BMW my brother had an unsat exp. w/BMW assist &amp; has contacted numerous times &amp; to date received no response. He contacted his local dealership &amp; they haven't provided much assistance. Can u assist/provide a #/dept he can contact for resolution? He's been a BMW owner for 20 yrs.,Sat Dec 16 06:14:39 +0000 2017,30485232.0,TasteMakerBear,9.41914450503852e+17,en,False,BMW,,https://x.com/TasteMakerBear/status/941914450503852032,0,0,1,0,brother unsat exp wbmw assist amp contacted numerous times amp date received response contacted local dealership amp nt provided assistance u assistprovide dept contact resolution s bmw owner yrs,
1.0554807097317622e+18,"Complete computer failure on my car! No sat nav, no car sensors! I feel it’s not safe to drive and I drive a lot! and it’s under warranty! @BMW @Enterprise not giving me a courtesy til it’s fixed! Not a happy customer 😡",Thu Oct 25 15:26:25 +0000 2018,300495594.0,SamBaileyREAL,1.0554807097317622e+18,en,False,,,https://x.com/SamBaileyREAL/status/1055480709731762177,9,0,13,34,complete computer failure car sat nav car sensors feel safe drive drive lot warranty giving courtesy til fixed happy customer,
1.523349501603631e+18,"Thanks to my new leg, I’m able to be a lot more active than I have been meaning I’ve just spent the last 4 hours cleaning and polishing Betsy the BMW! Betsy was also the name of my Nan’s first car so I thought it was rather fitting! @BMW https://t.co/pY06ku6Ed7",Sun May 08 17:09:58 +0000 2022,201055059.0,benperry_2001,1.523349501603631e+18,en,False,,,https://x.com/benperry_2001/status/1523349501603631110,2,0,11,206,thanks new leg able lot active meaning spent hours cleaning polishing betsy bmw betsy nan car thought fitting,
1.1450754734682767e+18,@BMW please can you explain why you will not provide the protocol for handling a vehicle that has been in a severe accident. I want to know what basic checks youd expect your franchisees to do? Its really a simple question. Why are you avoiding it?,Sat Jun 29 21:04:02 +0000 2019,618905881.0,mrdalesteel,1.1450754734682767e+18,en,False,BMW,,https://x.com/mrdalesteel/status/1145075473468276737,0,0,1,0,explain provide protocol handling vehicle severe accident want know basic checks d expect franchisees simple question avoiding,
8.743921547301437e+17,@BMW saved my life yesterday.😰 Grandma still protecting me from above though.if had spent my inheritance on any other car.. I'd be 💀💀🙏🏾🙏🏾🙏🏾 https://t.co/zjdpOgYMXl,Mon Jun 12 22:25:09 +0000 2017,7.768399559349494e+17,_Jecare,8.743921547301437e+17,en,False,BMW,,https://x.com/_Jecare/status/874392154730143744,0,0,1,0,saved life yesterday grandma protecting thoughif spent inheritance car d,
1.265204898041389e+18,@BMW_UK @BMW Any reason why none of the air bags failed to deploy on my X2? Whereas all the air bags in the X3 that I collided with deployed. #carsafety #airbags #grateful https://t.co/rdbi1nrdzR,Tue May 26 08:55:28 +0000 2020,136774976.0,TheClearCoach,1.265204898041389e+18,en,False,BMW_UK,,https://x.com/TheClearCoach/status/1265204898041389061,0,0,2,0,reason air bags failed deploy x air bags x collided deployed carsafety airbags grateful,
1.4878331482474537e+18,@BMW TRIPLE BLACK C 400 GT 🔥🔥🔥🔥👇👇👇👇🔥🔥🔥🔥 https://t.co/4GVClLRqs7,Sun Jan 30 17:00:39 +0000 2022,1.4462460544213115e+18,daburma69,1.4878331482474537e+18,en,False,BMW,,https://x.com/daburma69/status/1487833148247453698,0,0,1,1,triple black c gt,
9.629894363625432e+17,https://t.co/sUIbkCwmsF @BMW @DFS i have a friend @lesleyfozzard she is doing car ads for her valentines present a car and she is looking for jobs to do car ads for you please would mean a lot. As u can c she has a talent please give her a chance. Look forward to hear from u,Mon Feb 12 09:59:07 +0000 2018,2814929466.0,ej1512,9.629894363625432e+17,en,False,,,https://x.com/ej1512/status/962989436362543106,0,0,2,0,friend car ads valentines present car looking jobs car ads mean lot u c talent chance look forward hear u,
1.1021964582022964e+18,"Appalling customer service from @BMW! Took car in due to a recall on Thurs, said they’ll update me that day - didn’t! Called them on Sat to ask where my car was. No one was available and said I’ll get a call back - never did! Called today, no one available! Where is my car?!",Sun Mar 03 13:18:08 +0000 2019,1564063386.0,BeckGoff,1.1021964582022964e+18,en,False,,,https://x.com/BeckGoff/status/1102196458202296320,1,0,1,5,appalling customer service took car recall thurs said update day called sat ask car available said called today available car,
1.69222564521071e+18,@BMW I have a chassis sensor on order for a month. What's up?? I also have all the premium/platinum warranty and service packages so if I was operating under one of those what good is it when I'm waiting over a month to get my car repaired?,Thu Aug 17 17:23:28 +0000 2023,21060732.0,sms4Hou,1.69222564521071e+18,en,False,BMW,,https://x.com/sms4Hou/status/1692225645210710129,0,0,1,0,chassis sensor order month s premiumplatinum warranty service packages operating good m waiting month car repaired,
1.238455666752336e+18,My 4 series went back to the BMW dealer to replace the faulty gear box. I was left with no car for a week and when i picked it up it was filthy 😡 @BMW https://t.co/jyDczfNMtU,Fri Mar 13 13:23:35 +0000 2020,145258241.0,Pete_Bromfield,1.238455666752336e+18,en,False,,,https://x.com/Pete_Bromfield/status/1238455666752335877,0,0,2,1,series went bmw dealer replace faulty gear box left car week picked filthy,
9.824743570700248e+17,The new #BMWi3 does not follow any fashion. It's an expression of a conscious lifestyle. #BMW @BMW 🖤 https://t.co/BLnyGuErN8,Sat Apr 07 04:25:14 +0000 2018,8.111732687911158e+17,theridvankocek,9.824743570700248e+17,en,False,,,https://x.com/theridvankocek/status/982474357070024704,28,3,8,293,new bmwi follow fashion expression conscious lifestyle bmw,
8.635646895943393e+17,Anyone else have this happen? Rear window shattered for no reason. @BMW #spontaneous #explosion #7OnYourSide https://t.co/vjkd1RwZh2,Sun May 14 01:20:40 +0000 2017,96230455.0,ABC7Suiters,8.635646895943393e+17,en,False,,,https://x.com/ABC7Suiters/status/863564689594339328,4,0,3,5,happen rear window shattered reason spontaneous explosion onyourside,
8.330430594745631e+17,"@BMW @BMWGroup @ConnectedDrive I do not have this, but was told with our car was for life?#complaint",Sat Feb 18 19:58:37 +0000 2017,152987814.0,selwoodsarah,8.330430594745631e+17,en,False,BMW,,https://x.com/selwoodsarah/status/833043059474563072,0,0,3,0,told car lifecomplaint,
9.142322151433708e+17,@BMW #BMW #Turbos !!! nice day with the Bimmer!!! https://t.co/dX8l6wVIbL,Sat Sep 30 20:55:20 +0000 2017,266881770.0,biggbaddwill,9.142322151433708e+17,en,False,BMW,,https://x.com/biggbaddwill/status/914232215143370753,0,0,1,0,bmw turbos nice day bimmer,
1.0685066982588088e+18,"@BMW Absolutely awful customer service even the so called complaints line is a joke. The car is under warranty and I have an Service Inclusive package.Factory fault, but I'm without a car since 12.11. In Service BMW they say that I have to wait a few more days...😡😡😡",Fri Nov 30 14:07:03 +0000 2018,329020899.0,Zoran_Colak,1.0685066982588088e+18,en,False,BMW,,https://x.com/Zoran_Colak/status/1068506698258808833,0,0,1,0,absolutely awful customer service called complaints line joke car warranty service inclusive packagefactory fault m car service bmw wait days,
1.1050723674103112e+18,Love my new #bmwx5 thank you @BMW for making such a beautiful car. #drivingwithpride #feelingexuberant #luxurioustank https://t.co/WIbAk0rGnT,Mon Mar 11 11:45:58 +0000 2019,1.0912406996501052e+18,lordizzy,1.1050723674103112e+18,en,False,,,https://x.com/lordizzy/status/1105072367410311168,27,4,18,575,love new bmwx thank making beautiful car drivingwithpride feelingexuberant luxurioustank,
8.758202914690417e+17,"And with the wave of my fingers, watch what this @Drive_Flow @BMW does.. it's magic y'all!! #driveflow https://t.co/4NciO0Y5zM",Fri Jun 16 21:00:04 +0000 2017,71713392.0,KristenDaukas,8.758202914690417e+17,en,False,,,https://x.com/KristenDaukas/status/875820291469041666,0,0,1,1,wave fingers watch magic y driveflow,
9.826985608975852e+17,@BMW update the BMW i App?,Sat Apr 07 19:16:09 +0000 2018,822956550.0,SunnysTTV,9.826985608975852e+17,en,False,BMW,,https://x.com/SunnysTTV/status/982698560897585152,0,0,1,0,update bmw app,
1.0863266935000146e+18,"Brilliant, because the car didn't show the fault or have the fault code logged it's like it never happened! Told I might be liable for the bill.. if not me then the women dealing with me would foot the bill! Wtaf? @BMW you never fail to disspaoint me! #nextstopaudi #audi @AudiUK",Fri Jan 18 18:17:21 +0000 2019,1.08519496829193e+18,clementspeedshp,1.0863266935000146e+18,en,False,,,https://x.com/clementspeedshp/status/1086326693500014592,0,0,1,0,brilliant car nt fault fault code logged like happened told liable bill women dealing foot bill wtaf fail disspaoint nextstopaudi audi,
1.1442262057400484e+18,@bmwindia @BMW @BMWGroup whose door should I knock to get a minor problem of my bmw car? Infinity motors turbhe is outright lying as they hv no clue about da issue. My many request to escalate to BMW India hs been declined. Aggrieved customer @BMWInfinityCars,Thu Jun 27 12:49:20 +0000 2019,8.490961808313098e+17,SujayBanerjee25,1.1442262057400484e+18,en,False,bmwindia,,https://x.com/SujayBanerjee25/status/1144226205740048384,0,0,1,0,door knock minor problem bmw car infinity motors turbhe outright lying hv clue da issue request escalate bmw india hs declined aggrieved customer,
1.007995750754775e+18,@BMWFinance_SA Epic fail 9 @BMW later I may never buy or lease another one. Still waiting on one answer that I never received now I am getting put to collection,Sat Jun 16 14:38:09 +0000 2018,297388864.0,berridgecarguy,1.007995750754775e+18,en,False,BMWFinance_SA,,https://x.com/berridgecarguy/status/1007995750754775040,0,0,1,0,epic fail later buy lease waiting answer received getting collection,
8.956021546306355e+17,"£280 for a basic service? You've got to be kidding @BMW, my car's only only 18 months old",Thu Aug 10 11:06:07 +0000 2017,35565396.0,BenjaminSteven_,8.956021546306355e+17,en,False,,,https://x.com/BenjaminSteven_/status/895602154630635521,0,0,1,1,£ basic service ve got kidding cars months old,
8.501610519917773e+17,.@BMW thank you for your hospitality with @NetApp customers at M sport #drivingexperience. Truly two world class organizations!,Fri Apr 07 01:39:24 +0000 2017,14391179.0,ketchabaw,8.501610519917773e+17,en,False,,,https://x.com/ketchabaw/status/850161051991777281,0,0,1,4,thank hospitality customers m sport drivingexperience truly world class organizations,
1.00875655822071e+18,@BMW are an absolute joke! We waited in all day for collection of our BMW. So the guy collecting the vehicle turns up but no assessor and therefore the car cannot go. This collection has been organised for weeks!! No one can get hold of the assessor! Your procedures are rubbish!,Mon Jun 18 17:01:19 +0000 2018,24542529.0,32Emilyrobinson,1.00875655822071e+18,en,False,BMW,,https://x.com/32Emilyrobinson/status/1008756558220709888,1,0,1,0,absolute joke waited day collection bmw guy collecting vehicle turns assessor car collection organised weeks hold assessor procedures rubbish,
1.1660577150488617e+18,"@BMW hi, can I pay a lump sum into my PCP agreement to reduce my future monthly payments? If so use there a fee to do this? And is there a limit to how much I can pay as a lump sum? (I'm in the UK if that makes a difference). Thanks.",Mon Aug 26 18:39:58 +0000 2019,2380830888.0,se3john,1.1660577150488617e+18,en,False,BMW,,https://x.com/se3john/status/1166057715048861697,0,0,1,0,hi pay lump sum pcp agreement reduce future monthly payments use fee limit pay lump sum m uk makes difference thanks,
8.449728586023444e+17,"Having a good time with everything going to plan. Lots of happy, tired pupils. Off to see the @BMW plant now! Mrs Sewell https://t.co/bZlNOvQOwn",Thu Mar 23 18:03:22 +0000 2017,394565116.0,StoverSchool,8.449728586023444e+17,en,False,,,https://x.com/StoverSchool/status/844972858602344451,9,1,1,75,having good time going plan lots happy tired pupils plant mrs sewell,
1.0015649905733508e+18,"@BMW @BMWGroup Thanks for my BMW G30, but the quality is poor. Trim creaking noises make me crazy, infotainment systems shutdowns, air condition problem, etc. The dealer cannot resolve the problem. Seventeen years was happy with BMW and now time to say goodbye?",Tue May 29 20:44:36 +0000 2018,7.486544606799053e+17,jhelblinghh,1.0015649905733508e+18,en,False,BMW,,https://x.com/jhelblinghh/status/1001564990573350912,0,0,1,0,thanks bmw g quality poor trim creaking noises crazy infotainment systems shutdowns air condition problem etc dealer resolve problem seventeen years happy bmw time goodbye,
9.528192064369336e+17,The way m inlove with @BMW cars,Mon Jan 15 08:26:15 +0000 2018,730895444.0,Thaboramabele,9.528192064369336e+17,en,False,,,https://x.com/Thaboramabele/status/952819206436933632,2,0,2,21,way m inlove cars,
1.0517384835371296e+18,"@bmwindia @BMWGroup @BMW BMW AG IS BMW INDIA FRIEDNDLY ,BMW INDIA IS DEALER FRIENDLY,DEALERS ARE SELFISH, NON IN BMW IS CUSTOMER FRIENDLY.SPEED MOTOR WAGEN TOOK MY CAR ON 10th AUGUST2018,STIIL WITH THEM.NOT A SINGLE RELIABLE STEP IS TAKEN BMW’https://t.co/m5lD8iSWQ7 MERC ARE👍",Mon Oct 15 07:36:09 +0000 2018,1.042733157336834e+18,kankane_manoj,1.0517384835371296e+18,en,False,bmwindia,,https://x.com/kankane_manoj/status/1051738483537129472,1,0,1,0,bmw ag bmw india friedndly bmw india dealer friendlydealers selfish non bmw customer friendlyspeed motor wagen took car th auguststiil themnot single reliable step taken bmw ’ merc,
1.181376455470719e+18,I’ve been at the @BMW Bloomington dealership four the last four hours with no end in sight. I’m starting to think I’m being held hostage. #justgivemethekeys,Tue Oct 08 01:11:10 +0000 2019,21134334.0,Tysley,1.181376455470719e+18,en,False,,,https://x.com/Tysley/status/1181376455470718976,0,0,1,0,bloomington dealership hours end sight starting think held hostage justgivemethekeys,
1.0082629357712548e+18,From the racetrack to the street 👊🏻 how amazing is the new @Bmw 8 Coupé? I‘m completely in love 👌🏻💞 which colour do you prefer(I love the orange 🙏🏻) ? #8series #bmw https://t.co/P9MUSkvbAp,Sun Jun 17 08:19:51 +0000 2018,2639009754.0,GerckeLena,1.0082629357712548e+18,en,False,,,https://x.com/GerckeLena/status/1008262935771254785,21,1,8,206,racetrack street amazing new coupé i‘m completely love colour preferi love orange series bmw,
1.0117484256609444e+18,"@BMW my car has been trying to perform the lock action since last night. With no way to reset or tell it to forget that order, I can’t cool my car before I leave and it’s 110F outside. #plshlp https://t.co/VKPPUBdfrA",Tue Jun 26 23:09:56 +0000 2018,1486784635.0,jakesmilivk,1.0117484256609444e+18,en,False,BMW,,https://x.com/jakesmilivk/status/1011748425660944386,0,0,1,0,car trying perform lock action night way reset tell forget order cool car leave f outside plshlp,
1.0278939810138358e+18,Extremely disappointed by how @BMWItalia @BMW has managed the faulty high pressure pump on my Series 1 Diesel N47 engine. Well known design fault but no official recall. Repair price is a rip-off. Never again a #BMW.,Fri Aug 10 12:26:37 +0000 2018,19820913.0,mrkbrk,1.0278939810138358e+18,en,False,,,https://x.com/mrkbrk/status/1027893981013835778,0,0,1,0,extremely disappointed managed faulty high pressure pump series diesel n engine known design fault official recall repair price ripoff bmw,
8.386883225915433e+17,@BMW on hold to finance for 20 mins now after date for pick up of my old i3 mess up. Very disappointed.,Mon Mar 06 09:50:52 +0000 2017,31515684.0,domshirt,8.386883225915433e+17,en,False,BMW,,https://x.com/domshirt/status/838688322591543296,0,0,1,0,hold finance mins date pick old i mess disappointed,
1.012869470417838e+18,"My 11-year-old just piped up from the room next door: “Wait, @BMW makes cars, too? I thought they only made motorcycles.” Child after my own heart.",Sat Jun 30 01:24:34 +0000 2018,28391594.0,schelzig,1.012869470417838e+18,en,False,,,https://x.com/schelzig/status/1012869470417838080,0,0,2,21,yearold piped room door “ wait makes cars thought motorcycles ” child heart,
9.478005556944324e+17,Omg! “remedy unavailable”. I am now officially afraid of my German car and also of all &lt;insert political cliche here&gt; https://t.co/F3yV5ERwwP,Mon Jan 01 12:03:56 +0000 2018,19564564.0,rianflo,9.478005556944324e+17,en,False,,,https://x.com/rianflo/status/947800555694432257,0,0,1,1,omg “ remedy unavailable ” officially afraid german car ltinsert political cliche heregt,
1.0329428653689938e+18,@BMW sends #SPAM to @tumblr mail accounts. Shame on you! Both!,Fri Aug 24 10:49:04 +0000 2018,15001889.0,hintz,1.0329428653689938e+18,en,False,BMW,,https://x.com/hintz/status/1032942865368993792,0,0,1,0,sends spam mail accounts shame,
1.503260725459923e+18,"Y’all… I’ve been waiting for a tow from @BMW for 4 hours, I shit you not! Y’all gotta slide me an all expense paid for M4 after this or something Bc hell nahhhh😑",Mon Mar 14 06:44:20 +0000 2022,2262267181.0,sandooraaa,1.503260725459923e+18,en,False,,,https://x.com/sandooraaa/status/1503260725459922947,0,0,1,0,y’all … waiting tow hours shit y’all got ta slide expense paid m bc hell nahhhh,
1.4821825500682854e+18,"Horrible service at @BMW Ara Damansara service outlet.  Rude staff, inconsiderate and delayed service bordering on incompetence. Best avoid this outlet your BMW service needs.",Sat Jan 15 02:47:12 +0000 2022,1.4192377844185457e+18,ReuelRecommends,1.4821825500682854e+18,en,False,,,https://x.com/ReuelRecommends/status/1482182550068285442,1,0,2,1,horrible service ara damansara service outlet rude staff inconsiderate delayed service bordering incompetence best avoid outlet bmw service needs,
1.481377937270182e+18,@bmw 1 series plate 17: I have a dipped head light what's caused this issue and can I get it quickly repaired at a local garage? #bmw #dippedheadlight #carproblems #bmwforum #bmwissues #headlights #mechanic,Wed Jan 12 21:29:57 +0000 2022,1.2431300040552325e+18,CressidaAHarris,1.481377937270182e+18,en,False,BMW,,https://x.com/CressidaAHarris/status/1481377937270181897,0,0,1,0,series plate dipped head light s caused issue quickly repaired local garage bmw dippedheadlight carproblems bmwforum bmwissues headlights mechanic,
8.454349941933834e+17,"@BMW more than a week after getting a new 330i sport line, still haven't received codes to activate navigation system. W the heck?",Sat Mar 25 00:39:44 +0000 2017,2586483673.0,FerParedes_MX,8.454349941933834e+17,en,False,BMW,,https://x.com/FerParedes_MX/status/845434994193383424,0,0,1,0,week getting new i sport line nt received codes activate navigation system w heck,
8.61548361673003e+17,Anyone else had thier car damaged by BMW staff whilst your car was in their care. I did and I am fuming with @bmw Birmingham Sytner branch,Mon May 08 11:48:30 +0000 2017,558554771.0,SM10S,8.61548361673003e+17,en,False,,,https://x.com/SM10S/status/861548361673003009,1,0,2,1,thier car damaged bmw staff whilst car care fuming birmingham sytner branch,
8.615962394770432e+17,Just curious how long it takes to change a flat tire? You are killing me today @BMW 😒😒😒😒,Mon May 08 14:58:45 +0000 2017,250770055.0,MelFinnn,8.615962394770432e+17,en,False,,,https://x.com/MelFinnn/status/861596239477043200,0,0,1,2,curious long takes change flat tire killing today,
1.0623340632630804e+18,Graphical ideas &amp; intellectual designs for display &amp; commercials @BMW @BMWGroup,Tue Nov 13 13:19:12 +0000 2018,1549201129.0,wavyblvk,1.0623340632630804e+18,en,False,,,https://x.com/wavyblvk/status/1062334063263080450,0,0,1,0,graphical ideas amp intellectual designs display amp commercials,
1.4466934020162478e+18,So a dude fell 9 stories and got up after landing on a BMW,Sat Oct 09 04:25:59 +0000 2021,7.501718336268616e+17,therealukecage,1.4466934020162478e+18,en,False,,,https://x.com/therealukecage/status/1446693402016247810,0,0,2,2,dude fell stories got landing bmw,
9.88088519510954e+17,The blue sky and white clouds @BMW https://t.co/p3j0wbN2Cv,Sun Apr 22 16:13:55 +0000 2018,8.529966121712845e+17,STG_OBgogo,9.88088519510954e+17,en,False,,,https://x.com/STG_OBgogo/status/988088519510953984,0,0,2,1,blue sky white clouds,
9.662782549351178e+17,Dear @BMW next time don’t call me ( your Clients) if you have no solution to my problems.😡😡,Wed Feb 21 11:47:43 +0000 2018,356693191.0,Djbrianrikhotso,9.662782549351178e+17,en,False,,,https://x.com/Djbrianrikhotso/status/966278254935117824,4,1,2,36,dear time clients solution problems,
1.0655323751684424e+18,Do NOT buy a #bmw #i3 until they have sorted the infamous “Drivetrain Warning”. Shocking reliability issue from @BMW https://t.co/xBBejTDbPs,Thu Nov 22 09:08:09 +0000 2018,8.660109399167754e+17,Eddystone506,1.0655323751684424e+18,en,False,,,https://x.com/Eddystone506/status/1065532375168442368,0,0,2,0,buy bmw i sorted infamous “ drivetrain warning ” shocking reliability issue,
1.0909467159166034e+18,"@BMW i bought my 520d few days back within 30000 kms turbo problem found by dealer (kun exclusice,chennai) is this much the quality maintained by the company?",Thu Jan 31 12:15:40 +0000 2019,744471595.0,charayush_c,1.0909467159166034e+18,en,False,BMW,,https://x.com/charayush_c/status/1090946715916603392,0,0,1,0,bought d days kms turbo problem found dealer kun exclusicechennai quality maintained company,
9.721383775239456e+17,Come on @dicklovett @BMW - Awful customer service. You cancelled my MoT last weekend and you rescheduled for tomorrow- I just phoned to check time and you deny all knowledge of it! Also had an I3 booked as a courtesy car as I am keen to buy -again no idea and denial!?,Fri Mar 09 15:53:45 +0000 2018,2178573892.0,mattchapman1050,9.721383775239456e+17,en,False,,,https://x.com/mattchapman1050/status/972138377523945472,2,0,1,2,come awful customer service cancelled mot weekend rescheduled tomorrow phoned check time deny knowledge i booked courtesy car keen buy idea denial,
1.6436502474138665e+18,A banger racing themed chocolate fudge cake for a little boy who loves BMWs @Wrightsbaking @SugarandCrumbs #car #cars #cake #cakes #cakedecorator #chocolate #fudge @BMW @BMW_UK #bangerracing https://t.co/HO3mapxfJy,Wed Apr 05 16:22:11 +0000 2023,3115663241.0,paul_holmes3,1.6436502474138665e+18,en,False,,,https://x.com/paul_holmes3/status/1643650247413866496,2,0,3,23,banger racing themed chocolate fudge cake little boy loves bmws car cars cake cakes cakedecorator chocolate fudge bangerracing,
1.0201074389119796e+18,"I've never been a big ""car guy."" However, after watching a video review of the new @BMW @BMWUSA M760i,I must say, I'm thoroughly impressed.",Fri Jul 20 00:45:40 +0000 2018,19375459.0,Joe_MLB_MAN,1.0201074389119796e+18,en,False,,,https://x.com/Joe_MLB_MAN/status/1020107438911979520,2,0,3,10,ve big car guy watching video review new mii m thoroughly impressed,
1.0000939607638304e+18,Anyone at @BMW able to tell me what colour name this is? https://t.co/b5XJksEyUp,Fri May 25 19:19:15 +0000 2018,46357335.0,krisconvery,1.0000939607638304e+18,en,False,,,https://x.com/krisconvery/status/1000093960763830272,0,0,2,0,able tell colour,
1.1579928458123592e+18,"@BMW useless service from BMW Portugal. BMW customer service in Munich keeps passing the complaints to BMW Portugal, BMW Portugal doing full CYA - Great Car, horrible customer service !!!",Sun Aug 04 12:33:03 +0000 2019,8.132401903617106e+17,getrealtrump88,1.1579928458123592e+18,en,False,BMW,,https://x.com/getrealtrump88/status/1157992845812359168,0,0,2,0,useless service bmw portugal bmw customer service munich keeps passing complaints bmw portugal bmw portugal cya great car horrible customer service,
1.144430137653506e+18,@BMW Hi. Wth is a pulse accelerator?,Fri Jun 28 02:19:41 +0000 2019,2250443486.0,pointEmeka,1.144430137653506e+18,en,False,BMW,,https://x.com/pointEmeka/status/1144430137653506048,0,0,1,0,hi wth pulse accelerator,
9.172557502457692e+17,@BMW @bmwau wondering if i can get some help getting northshore bmw to respond to service calls and accelerate repairs.,Mon Oct 09 05:09:47 +0000 2017,21273076.0,new_horizon,9.172557502457692e+17,en,False,BMW,,https://x.com/new_horizon/status/917255750245769216,0,0,1,0,wondering help getting northshore bmw respond service calls accelerate repairs,
1.0198494902185696e+18,The perfect companion for a ride along the US Pacific Coastal Highway thx @BMW for the Freude am Fahren. This car is made for such winding roads! #4er #SFO #SEA @HumanRamezani https://t.co/h3glOZGRHD,Thu Jul 19 07:40:41 +0000 2018,1395012252.0,AlexJPantos,1.0198494902185696e+18,en,False,,,https://x.com/AlexJPantos/status/1019849490218569730,20,2,3,276,perfect companion ride pacific coastal highway thx freude fahren car winding roads er sfo sea,
1.0673728452804484e+18,@bmw emergency roadside recovery. More like we will get there when we can be bothered. 2.5 hour wait #Emergency ??? 😡,Tue Nov 27 11:01:31 +0000 2018,1036646486.0,cdutts,1.0673728452804484e+18,en,False,BMW,,https://x.com/cdutts/status/1067372845280448512,0,0,1,0,emergency roadside recovery like bothered hour wait emergency,
1.7279101250994424e+18,"Took the ⁦@BMW⁩ on a post 🦃 day feast trip on Chuckanut Drive in Washington, in the waning hours today. I half napped in the backseat while the teenagers were driving &amp; in absolute awe at the natural beauty (&amp; occasionally made snarky remarks on the name of the road). https://t.co/FD1AomOwCc",Fri Nov 24 04:40:51 +0000 2023,1.470247860725637e+18,CocoWillowMama1,1.7279101250994424e+18,en,False,,,https://x.com/CocoWillowMama1/status/1727910125099442455,0,0,1,3,took post day feast trip chuckanut drive washington waning hours today half napped backseat teenagers driving amp absolute awe natural beauty amp occasionally snarky remarks road,
1.4445730580904305e+18,@BMW I am big fan of bmw car but I dont have money to purchase it please give me any bmw car.।। Please giveaway one car to your fan🙏🙏,Sun Oct 03 08:00:30 +0000 2021,4734033793.0,VaibhavBajpayi,1.4445730580904305e+18,en,False,BMW,,https://x.com/VaibhavBajpayi/status/1444573058090430471,0,0,1,0,big fan bmw car nt money purchase bmw car । । giveaway car fan,
9.694960178329476e+17,Thank you @bmw The BMW 300e has made it work easy with no issues @chameleonweb  Hybrid charging in the Snow? Roads are ok - just drive slow. #snow #Snowmageddon #snowday2018 #snowmaggeden18 #SnowWatch https://t.co/vJxaSPyNgZ,Fri Mar 02 08:53:57 +0000 2018,115042698.0,ianbevis,9.694960178329476e+17,en,False,,,https://x.com/ianbevis/status/969496017832947718,4,0,1,73,thank bmw e work easy issues hybrid charging snow roads ok drive slow snow snowmageddon snowday snowmaggeden snowwatch,
1.0086700706572164e+18,@BMW I received a letter from bmw for car recall due to issue with spare part and my nearest dealer(Berry Heathrow)refused to support the recall. Can you please check as car is having lot of issues.,Mon Jun 18 11:17:39 +0000 2018,8.159125937307853e+17,Siddharthgarg21,1.0086700706572164e+18,en,False,BMW,,https://x.com/Siddharthgarg21/status/1008670070657216513,0,0,1,0,received letter bmw car recall issue spare nearest dealerberry heathrowrefused support recall check car having lot issues,
1.5847254908871025e+18,@BMW @MINI 09 R55 Clubman question. How do you resolve code 002A7F when there is nothing wrong with the wiring and the downstream sensor is a brand new NTK sensor. (rinh_w=0) Can't pass inspection without info hiding in your database. Diagram is missing info. @RighttoRepair https://t.co/9YSRSOd2L0,Tue Oct 25 01:56:14 +0000 2022,14212831.0,Deneteus,1.5847254908871025e+18,en,False,BMW,,https://x.com/Deneteus/status/1584725490887102464,1,0,1,3,r clubman question resolve code af wrong wiring downstream sensor brand new ntk sensor rinhw nt pass inspection info hiding database diagram missing info,
1.4157899444638966e+18,"With an unmistakably prominent and aggressive exterior design, the new limited-edition @BMW X5 Black Vermillion is sure to turn heads on the streets #luxurycars #bmwmotorrad #specialedition https://t.co/Dh9vjFfUqt https://t.co/stp0fPuQ7W",Thu Jul 15 21:46:41 +0000 2021,139981383.0,luxuryfacts,1.4157899444638966e+18,en,False,,,https://x.com/luxuryfacts/status/1415789944463896582,0,0,1,0,unmistakably prominent aggressive exterior design new limitededition x black vermillion sure turn heads streets luxurycars bmwmotorrad specialedition,
8.467798582607749e+17,@BMW I have got a 2013 BMW328i convertible. Can u suggest d easiest solution for blind spot detection apart from looking there.,Tue Mar 28 17:43:45 +0000 2017,47286326.0,kashyap16,8.467798582607749e+17,en,False,BMW,,https://x.com/kashyap16/status/846779858260774912,0,0,1,0,got bmwi convertible u suggest d easiest solution blind spot detection apart looking,
